Time(s)	Temp(K)	mass1.95734	mass11.6511	mass17.6364	mass27.8653	mass28.1	mass30.9313	mass44.06	mass60.5124
101.72681832313538	727.51	2786.6312852660026	463.21003771166926	2520.1083521582145	2802.424482105038	2380.9626461368734	581.2132382872046	805.807781077166	104.5771049749261
102.54986548423767	732.92	2718.4403369787474	457.66968236894314	2627.1072607426795	2932.221634513595	2444.453844719609	567.5470284418135	783.7227784006437	102.22086189813452
103.36891222000122	737.62	2686.892152647868	466.776243449516	2594.1453305657255	2929.4578250667637	2482.255625540784	572.0812043085043	786.6394252362398	105.32855546968668
104.25896310806274	743.68	2854.733078409811	467.0437088798546	2572.340529768605	2884.319849584875	2485.3633191123363	594.0897882906442	811.5137102577208	104.4752133824162
105.11401200294495	748.11	2771.5131202273446	468.3173537862284	2550.8541401980788	2861.8654898855043	2439.0535903165837	575.265316574439	793.7208909156783	104.9082526505833
105.93205881118774	753.01	2685.249150718645	453.4793906269732	2567.6662529622135	2903.157057750144	2366.876133472379	572.5269800257353	787.9258065916775	104.971934895902
106.75110578536987	757.67	2629.743705698874	454.7912448805383	2540.8560276830444	2894.0250237714436	2399.6597533624417	560.1344150867178	756.9125531214746	105.7106489415988
107.62215542793274	763.27	2775.1812175577015	459.8730880569699	2443.1674633641715	2884.3707953811295	2498.520070995178	581.7481691478818	784.5633840388505	104.3733217899063
108.44020247459412	768.83	2814.180224590868	456.3196187681869	2436.073261235669	2875.3533894440034	2454.209964702433	590.1160161827578	789.0720870074139	104.60257787305358
109.28925108909607	773.16	2787.0643245341694	452.23121861872687	2434.9524537180605	2859.993231873135	2419.694187739701	571.7245837347198	743.5010722573583	103.78744513297433
110.10629749298096	778.05	2724.3245764461944	449.04710635279235	2351.146618878662	2762.2409853089434	2402.894811424631	572.1448865538231	761.4467289881654	105.35402836781414
110.97734761238098	783.61	2817.1732901208466	451.9892260865159	2425.3364346749377	2767.6030303647776	2396.7176336287175	580.7292532227826	788.2569542673345	103.43082455918966
111.79939436912537	788.53	2683.045745030619	460.0896076910534	2571.4489783341437	2927.101581989972	2434.519414449893	560.070732841399	781.2391708332148	103.32893296667976
112.65744352340698	794.25	2861.3560319229546	461.2613610049174	2424.1774178101377	2842.8881807805346	2496.431293348725	568.3366882837653	764.5162132125264	103.51997970263582
113.62949895858765	799.08	2782.2626832371398	461.5160899861921	2522.158920457476	2812.562695559773	2359.387101422901	570.0051631111149	778.9338735526782	104.36058534084255
114.49454855918884	803.94	2725.241600778784	452.82983172472257	2443.0783082207254	2819.0582845822796	2407.543615332895	566.3498022298221	786.1299672736903	105.3412919187504
115.31559562683105	808.48	2693.094803341908	454.3327327142437	2548.1667494456296	2964.483059992044	2413.695320230681	542.4180144390579	764.6181048050363	104.2077479520777
116.13264226913452	813.17	2671.1626380541506	455.60637762061754	2535.939758344441	3029.9356717305955	2540.728663192407	552.6708559353672	773.3170995155696	107.3409144217573
116.9676902294159	818.68	2677.110559766916	454.9058729221119	2526.323739301319	3128.9488267520965	2615.835503321272	562.070355344406	749.0669004982119	103.81291803110182
117.8347396850586	823.94	2706.990269270447	463.7067592251551	2539.1875528556943	3122.198508748316	2595.0114091020596	555.5875027709632	750.1112893214384	106.25831625133955
118.66878747940063	828.48	2665.813329447381	460.67548434798533	2531.4565282740054	3192.440025334832	2618.8158324021865	553.1548409997893	753.8685417952413	104.89551620151957
119.48883414268494	833.67	2757.401134664723	463.29919285511545	2405.416628339251	3187.396391505592	2733.074516952983	568.4385798762752	765.0384076241397	104.84457040526462
120.30788111686707	838.43	2822.357024889788	470.83917070084857	2342.5749886587664	3168.151616970283	2790.8725228042267	562.6434955522743	763.2680412042802	103.45629745731713
121.17393064498901	843.97	2834.4057057040845	475.8063858357065	2406.63932744937	3331.152692088006	2889.3252740669245	558.6442505462604	774.2850696444137	105.6724395944076
121.99097752571106	849.31	2861.0121477982343	477.6022251536936	2396.6284784852714	3250.021511551993	2809.9262506035793	566.018654554165	783.2515297852854	102.65390116630164
122.81002402305603	853.79	2873.4938678806975	479.1560719394697	2359.463520117283	3309.4243099852683	2791.343771419585	563.293054454525	764.6308412541	104.08038346144032
123.62707090377808	859.13	2891.5414162040147	476.4177353907659	2357.8459910861884	3291.007404639103	2829.171025138888	557.4215514361415	782.296296105505	106.05453306631976
124.49712061882019	864.68	2877.4549035395203	483.83034874586167	2534.6406405399393	3469.814413044925	2875.659064221533	548.8117118690544	778.0041127710253	105.37950126594161
125.34816932678223	869.29	2910.174841184264	477.90789993122337	2522.961316748492	3422.5239776712647	2844.7349658947765	560.9495478267971	741.4250310599689	102.85768435132142
126.17021632194519	874.25	2837.1313058037244	465.6681723809708	2378.4790385694446	3306.32935286278	2760.8654488100597	544.111962164535	758.746601786653	104.36058534084255
126.98826313018799	878.83	2898.673827679708	464.92945833527403	2352.853303053203	3184.110387647147	2722.6306287207176	558.8098243840891	759.4088971379674	104.1058563595678
127.86031293869019	884.5	3071.7239611087207	470.24055759485293	2391.8650465354335	3089.6823542885913	2645.969941806077	561.586370279984	778.3479968957462	104.19501150301396
128.67835998535156	890.05	2964.788734769574	459.1089011131456	2455.942121775101	3049.2441285112227	2530.3229843073327	556.7847289829547	777.6602286463044	103.18883202697863
129.5094075202942	894.27	3077.0605332664272	455.0714467599405	2387.4837080575076	2891.4140517133774	2439.6649398716436	541.3226798195764	769.4070096530019	103.32893296667976
130.3274540901184	898.53	3043.487253534413	440.742941563235	2333.1627528006634	2849.3582969049135	2350.8791534483234	545.9460108297134	760.8481158821699	103.03599463821377
131.19950413703918	904.99	3076.500129507622	443.2902313759826	2415.6694698355604	2958.687975668043	2491.3494501722935	539.3357937656332	739.5018272513444	103.22704137416984
132.1115562915802	910.66	3317.1808074650853	450.7028447310783	2460.565452785238	2873.5830230241436	2385.267565920417	545.8823285843946	786.0535485793079	104.80636105807339
132.929603099823	914.87	3057.5992390970346	438.61595456959066	2369.308795243553	2726.69355597205	2324.756696418596	553.6897718604662	754.7983025768941	104.9082526505833
133.7496497631073	919.54	3058.3634260408594	432.171311343339	2395.53314386579	2771.3475463895165	2323.075485142183	520.2820659662807	726.5615950025863	104.08038346144032
134.61669945716858	925.09	3235.2727035361836	426.3507541212107	2377.103502070561	2889.2870647197333	2394.8326391672845	538.0239395120681	747.6531546521368	104.1058563595678
135.46674823760986	930.14	3299.4644068174252	421.48543057886263	2365.1821857469017	2890.2932441957687	2479.810227320547	545.0926687424429	750.2004444648845	102.25907124532573
136.28679513931274	935.26	3296.03830201928	423.1793783043399	2330.921137765446	2807.2261234020675	2425.081705693663	543.1694649338184	760.0839289383455	104.14406570675901
137.10684204101562	939.66	3453.371657303639	420.7085071859746	2267.786559756495	2741.3404723953486	2373.651924374288	538.4951881274264	762.6184823020294	105.04835359028442
